slot_number,month,days_active,hold,denomination,location,coin_in
2183,10,30,5.09,5,"A",83045.19
2183,11,31,5.09,5,"A",300392.9
2183,13,29,5.09,5,"A",411198.4
2183,14,31,5.09,5,"A",522003.9
2183,15,30,5.09,5,"A",337308.4
2183,16,31,5.09,5,"A",529960.7
2184,1,28,5.09,5,"A",340078.6
2184,2,31,5.09,5,"A",405206.3
2184,3,30,5.09,5,"A",358742.6
2184,5,30,5.09,5,"A",571905.7
2184,6,31,5.09,5,"A",673280.9
2184,7,31,5.09,5,"A",502357.6
2184,8,30,5.09,5,"A",1659430
2184,9,31,5.09,5,"A",78094.3
2184,10,30,5.09,5,"A",76738.7
2184,11,31,5.09,5,"A",47229.86
2184,12,31,5.09,5,"A",395481.3
2184,13,29,5.09,5,"A",666306.4
2184,14,31,5.09,5,"A",341689.6
2184,15,30,5.09,5,"A",350098.2
2185,1,28,5.09,5,"A",397740.7
2185,2,31,5.09,5,"A",69862.48
2185,3,30,5.09,5,"A",276031.4
2185,4,31,5.09,5,"A",275245.6
2185,6,31,5.09,5,"A",788113.9
2185,7,31,5.09,5,"A",40785.85
2185,8,30,5.09,5,"A",1408448
2185,9,31,5.09,5,"A",485952.8
2185,10,30,5.09,5,"A",440962.7
2185,11,31,5.09,5,"A",53752.45
2185,13,29,5.09,5,"A",576817.3
2185,14,31,5.09,5,"A",463222
2185,16,31,5.09,5,"A",968172.9
2186,1,28,5.09,5,"A",185559.9
2186,3,30,5.09,5,"A",223280.9
2186,4,31,5.09,5,"A",554813.3
2186,5,30,5.09,5,"A",286247.5
2186,6,31,5.09,5,"A",237072.7
2186,7,31,5.09,5,"A",586836.9
2186,8,30,5.09,5,"A",844726.9
2186,9,31,5.09,5,"A",128330.1
2186,11,31,5.09,5,"A",532612.9
2186,12,31,5.09,5,"A",177544.2
2186,13,29,5.09,5,"A",631630.6
2186,14,31,5.09,5,"A",146620.8
2186,15,30,5.09,5,"A",144852.6
2186,16,31,5.09,5,"A",901375.2
2187,1,28,5.09,5,"A",8605.107
2187,2,31,5.09,5,"A",287426.3
2187,9,31,5.09,5,"A",449901.8
2188,1,28,4.92,5,"A",269207.3
2188,2,31,4.92,5,"A",251727.6
2188,4,31,4.92,5,"A",153963.4
2188,5,30,4.92,5,"A",476321.1
2188,6,31,4.92,5,"A",269308.9
2188,7,31,4.92,5,"A",140142.3
2188,8,30,4.92,5,"A",389227.6
2188,9,31,4.92,5,"A",346138.2
2188,10,30,4.92,5,"A",230589.4
2188,11,31,4.92,5,"A",456097.6
2188,12,31,4.92,5,"A",350406.5
2188,13,29,4.92,5,"A",95528.45
2188,14,31,4.92,5,"A",541056.9
2188,16,31,4.92,5,"A",284146.3
2189,1,28,4.95,5,"A",195959.6
2189,2,31,4.95,5,"A",198383.8
2189,4,31,4.95,5,"A",209292.9
2189,5,30,4.95,5,"A",232626.3
2189,6,31,4.95,5,"A",241515.2
2189,7,31,4.95,5,"A",184444.5
2189,8,30,4.95,5,"A",28888.89
2189,9,31,4.95,5,"A",51313.13
2189,10,30,4.95,5,"A",247878.8
2189,11,31,4.95,5,"A",265151.5
2189,12,31,4.95,5,"A",290303
2189,13,29,4.95,5,"A",352525.3
2189,14,31,4.95,5,"A",320505.1
2189,15,30,4.95,5,"A",160606.1
2189,16,31,4.95,5,"A",77373.74
2190,1,28,4.94,5,"A",291093.1
2190,2,31,4.94,5,"A",361639.7
2190,3,30,4.94,5,"A",171659.9
2190,5,30,4.94,5,"A",362550.6
2190,6,31,4.94,5,"A",194433.2
2190,7,31,4.94,5,"A",187449.4
2190,8,30,4.94,5,"A",118421.1
2190,9,31,4.94,5,"A",277732.8
2190,10,30,4.94,5,"A",458704.4
2190,12,31,4.94,5,"A",339170
2190,13,29,4.94,5,"A",261234.8
2190,14,31,4.94,5,"A",283502
2190,15,30,4.94,5,"A",254251
2190,16,31,4.94,5,"A",84210.52
2191,1,28,4.94,5,"A",144230.8
2191,2,31,4.94,5,"A",282894.7
2191,3,30,4.94,5,"A",284919
2191,4,31,4.94,5,"A",309412.9
2191,5,30,4.94,5,"A",127429.1
2191,6,31,4.94,5,"A",797267.2
2191,7,31,4.94,5,"A",29858.3
2191,8,30,4.94,5,"A",438461.5
2191,9,31,4.94,5,"A",296761.1
2191,11,31,4.94,5,"A",213562.8
2191,12,31,4.94,5,"A",254655.9
2191,13,29,4.94,5,"A",508097.2
2191,14,31,4.94,5,"A",69635.63
2191,15,30,4.94,5,"A",87550.61
2192,1,28,4.99,5,"A",283266.5
2192,2,31,4.99,5,"A",320240.5
2192,4,31,4.99,5,"A",270741.5
2192,5,30,4.99,5,"A",23947.9
2192,6,31,4.99,5,"A",247094.2
2192,8,30,4.99,5,"A",367535.1
2192,9,31,4.99,5,"A",166332.7
2192,10,30,4.99,5,"A",484469
2192,11,31,4.99,5,"A",198296.6
2192,12,31,4.99,5,"A",423647.3
2192,13,29,4.99,5,"A",241783.6
2192,14,31,4.99,5,"A",518837.7
2192,15,30,4.99,5,"A",257014
2192,16,31,4.99,5,"A",391182.4
2193,1,28,4.99,10,"A",908016.1
2193,2,31,4.99,10,"A",1075952
2193,3,30,4.99,10,"A",152304.6
2193,4,31,4.99,10,"A",451503
2193,5,30,4.99,10,"A",818036.1
2193,6,31,4.99,10,"A",155511
2193,7,31,4.99,10,"A",866933.9
2193,8,30,4.99,10,"A",885571.2
2193,9,31,4.99,10,"A",384368.8
2193,11,31,4.99,10,"A",637875.8
2193,12,31,4.99,10,"A",410220.5
2193,13,29,4.99,10,"A",454108.3
2193,14,31,4.99,10,"A",1169339
2193,15,30,4.99,10,"A",829859.8
2193,16,31,4.99,10,"A",965130.3
2194,1,28,4.95,10,"A",334949.5
2194,2,31,4.95,10,"A",594545.5
2194,3,30,4.95,10,"A",127070.7
2194,4,31,4.95,10,"A",217171.7
2194,5,30,4.95,10,"A",245656.6
2194,6,31,4.95,10,"A",341616.2
2194,7,31,4.95,10,"A",427070.7
2194,8,30,4.95,10,"A",308484.9
2194,9,31,4.95,10,"A",281616.2
2194,10,30,4.95,10,"A",338383.8
2194,11,31,4.95,10,"A",363030.3
2194,12,31,4.95,10,"A",430707.1
2194,13,29,4.95,10,"A",300000
2194,14,31,4.95,10,"A",346262.6
2194,15,30,4.95,10,"A",245252.5
2194,16,31,4.95,10,"A",385252.5
2195,1,28,4.95,10,"A",29494.95
2195,2,31,4.95,10,"A",397373.8
2195,3,30,4.95,10,"A",274141.4
2195,6,31,4.95,10,"A",670303.1
2195,8,30,4.95,10,"A",58989.9
2195,9,31,4.95,10,"A",845050.6
2195,11,31,4.95,10,"A",62020.2
2195,14,31,4.95,10,"A",537979.8
2195,15,30,4.95,10,"A",11515.15
2195,16,31,4.95,10,"A",954141.4
2196,1,28,4.9,10,"A",53673.47
2196,2,31,4.9,10,"A",145306.1
2196,3,30,4.9,10,"A",509183.7
2196,4,31,4.9,10,"A",350408.2
2196,5,30,4.9,10,"A",619795.9
2196,6,31,4.9,10,"A",388775.5
2196,7,31,4.9,10,"A",467551
2196,8,30,4.9,10,"A",96326.53
2196,9,31,4.9,10,"A",17551.02
2196,11,31,4.9,10,"A",468571.4
2196,12,31,4.9,10,"A",273265.3
2196,13,29,4.9,10,"A",714081.6
2196,14,31,4.9,10,"A",362857.1
2196,15,30,4.9,10,"A",350612.3
2196,16,31,4.9,10,"A",435918.3
2197,1,28,5.02,5,"A",280976.1
2197,2,31,5.02,5,"A",581673.3
2197,3,30,5.02,5,"A",658167.3
2197,4,13,4.99,5,"A",169939.9
2197,6,31,5.02,5,"A",302091.6
2197,7,31,5.02,5,"A",415637.4
2197,8,30,4.99,5,"A",277955.9
2197,10,30,5.02,5,"A",385557.8
2197,11,31,4.99,5,"A",198296.6
2197,12,31,5.02,5,"A",637549.8
2197,13,29,4.99,5,"A",61322.65
2197,14,31,5.02,5,"A",222012
2197,15,30,5.02,5,"A",846015.9
2197,16,31,5.02,5,"A",302390.4
2198,3,30,4.95,10,"A",251313.1
2198,4,31,4.95,10,"A",374545.5
2198,5,30,5.02,10,"A",1699602
2198,6,12,4.95,10,"A",218989.9
2198,8,30,4.95,10,"A",703838.4
2198,10,30,5.02,10,"A",240836.7
2198,11,31,4.95,10,"A",649899
2198,12,31,5.02,10,"A",1760558
2198,13,29,4.95,10,"A",682626.3
2199,1,28,5.02,10,"A",84661.35
2199,2,31,5.02,10,"A",1297809
2199,3,30,4.95,10,"A",253535.4
2199,4,31,4.95,10,"A",1167071
2199,5,30,5.02,10,"A",1444024
2199,6,12,4.95,10,"A",264444.5
2199,7,31,4.95,10,"A",469495
2199,8,30,4.95,10,"A",586464.7
2199,9,31,5.02,10,"A",663545.8
2199,10,30,5.02,10,"A",505179.3
2199,12,31,5.02,10,"A",782470.1
2199,14,31,5.02,10,"A",1261952
2199,15,30,5.02,10,"A",704980.1
2199,16,31,5.02,10,"A",588844.6
2200,4,13,4.99,5,"A",42685.37
2200,5,30,5.02,5,"A",1050299
2200,7,31,5.02,5,"A",675199.2
2200,8,30,4.99,5,"A",367635.3
2200,9,31,5.02,5,"A",1451494
2200,11,31,4.99,5,"A",255911.8
2200,12,31,5.02,5,"A",996215.1
2200,13,29,4.99,5,"A",14228.46
2200,14,31,5.02,5,"A",256772.9
2200,15,30,5.02,5,"A",43426.3
2200,16,31,5.02,5,"A",471215.2
2201,1,28,4.99,10,"A",1328858
2201,2,31,4.99,10,"A",601202.4
2201,3,30,4.99,10,"A",395992
2201,4,31,4.99,10,"A",317835.7
2201,5,30,4.99,10,"A",1041683
2201,6,31,4.99,10,"A",1577355
2201,8,30,4.99,10,"A",254709.4
2201,9,31,4.99,10,"A",750100.3
2201,10,30,4.99,10,"A",964729.5
2201,11,31,4.99,10,"A",855511.1
2201,12,31,4.99,10,"A",959118.3
2201,13,29,4.99,10,"A",791583.2
2201,14,31,4.99,10,"A",1075952
2201,15,30,4.99,10,"A",364529.1
2201,16,31,4.99,10,"A",1591383
2202,1,28,7.49,1,"I",102256.3
2202,2,31,7.49,1,"I",43724.97
2202,3,30,7.49,1,"I",48317.76
2202,5,30,7.49,1,"I",124112.2
2202,6,31,7.49,1,"I",126502
2202,7,31,7.49,1,"I",33551.4
2202,8,30,9.97,1,"I",125546.6
2202,9,31,7.49,1,"I",65901.2
2202,10,30,7.49,1,"I",45740.99
2202,11,31,9.97,1,"I",53691.07
2202,12,31,7.49,1,"I",118851.8
2202,13,29,9.97,1,"I",93500.5
2202,14,31,7.49,1,"I",138424.6
2202,15,30,7.49,1,"I",43831.78
2202,16,31,7.49,1,"I",114486
2203,1,28,7.53,1,"I",48778.22
2203,2,31,7.53,1,"I",85697.21
2203,3,30,7.53,1,"I",27569.72
2203,4,31,7.53,1,"I",32244.36
2203,5,30,7.53,1,"I",105697.2
2203,6,31,7.53,1,"I",66972.11
2203,7,31,7.53,1,"I",37543.16
2203,8,30,7.53,1,"I",66082.34
2203,9,31,7.53,1,"I",65471.45
2203,10,30,7.53,1,"I",17304.12
2203,11,31,7.53,1,"I",66972.11
2203,12,31,7.53,1,"I",44807.44
2203,13,29,7.53,1,"I",64834
2203,14,31,7.53,1,"I",115046.5
2203,15,30,7.53,1,"I",119203.2
2203,16,31,7.53,1,"I",95378.48
2204,1,28,9.92,1,"I",74213.71
2204,2,31,9.92,1,"I",100544.4
2204,3,30,9.92,1,"I",101532.3
2204,4,31,9.92,1,"I",80725.8
2204,5,30,9.92,1,"I",78366.94
2204,7,31,9.92,1,"I",66088.71
2204,8,30,9.92,1,"I",75463.71
2204,9,31,9.92,1,"I",76018.15
2204,10,30,9.92,1,"I",67772.18
2204,11,31,9.92,1,"I",73840.73
2204,12,31,9.92,1,"I",97268.14
2204,13,29,9.92,1,"I",68296.37
2204,14,31,9.92,1,"I",78407.26
2204,15,30,9.92,1,"I",49909.27
2204,16,31,9.92,1,"I",143770.2
2205,1,28,7.49,1,"I",92229.64
2205,2,31,7.49,1,"I",111081.4
2205,3,30,7.49,1,"I",84913.22
2205,4,31,7.49,1,"I",65620.83
2205,5,30,7.49,1,"I",146328.4
2205,6,31,7.49,1,"I",119225.6
2205,7,31,7.49,1,"I",102336.5
2205,8,30,4.93,1,"I",84888.44
2205,9,31,7.49,1,"I",57810.41
2205,10,30,7.49,1,"I",93738.32
2205,11,31,4.93,1,"I",74137.94
2205,12,31,7.49,1,"I",102029.4
2205,13,8,4.93,1,"I",56389.45
2205,14,31,7.49,1,"I",153658.2
2205,15,30,7.49,1,"I",118197.6
2205,16,31,7.49,1,"I",50654.21
2206,1,28,7.9,1,"I",91746.84
2206,2,31,7.9,1,"I",62430.38
2206,3,30,7.9,1,"I",632.9114
2206,4,31,7.9,1,"I",119569.6
2206,5,30,7.9,1,"I",154088.6
2206,7,31,7.9,1,"I",76367.09
2206,8,30,7.9,1,"I",137987.3
2206,9,31,7.9,1,"I",216468.4
2206,10,30,7.9,1,"I",191012.7
2206,11,31,7.9,1,"I",91607.59
2206,12,31,7.9,1,"I",137240.5
2206,13,29,7.9,1,"I",6367.088
2206,14,31,7.9,1,"I",204683.5
2206,15,30,7.9,1,"I",106075.9
2206,16,31,7.9,1,"I",28683.54
2207,1,28,7.9,1,"I",115417.7
2207,2,31,7.9,1,"I",139924
2207,3,30,7.9,1,"I",59620.25
2207,4,31,7.9,1,"I",91949.37
2207,5,30,7.9,1,"I",50886.07
2207,6,31,7.9,1,"I",59822.79
2207,7,31,7.9,1,"I",86253.16
2207,8,30,7.9,1,"I",101784.8
2207,9,31,7.9,1,"I",28645.57
2207,10,30,7.9,1,"I",149088.6
2207,11,31,7.9,1,"I",101417.7
2207,12,31,7.9,1,"I",137189.9
2207,14,31,7.9,1,"I",191405.1
2207,15,30,7.9,1,"I",148088.6
2207,16,31,7.9,1,"I",28810.13
2208,1,28,7.9,1,"I",66620.25
2208,2,31,7.9,1,"I",169063.3
2208,3,30,7.9,1,"I",119265.8
2208,5,30,7.9,1,"I",214291.1
2208,6,31,7.9,1,"I",138164.6
2208,7,31,7.9,1,"I",12329.11
2208,9,31,7.9,1,"I",136620.3
2208,10,30,7.9,1,"I",134050.6
2208,11,31,7.9,1,"I",140822.8
2208,12,31,7.9,1,"I",131594.9
2208,13,29,7.9,1,"I",100000
2208,14,31,7.9,1,"I",164012.7
2208,15,30,7.9,1,"I",129873.4
2208,16,31,7.9,1,"I",220215.2
2209,1,28,7.9,1,"I",95708.86
2209,2,31,7.9,1,"I",115670.9
2209,3,30,7.9,1,"I",18556.96
2209,4,31,7.9,1,"I",67316.45
2209,5,30,7.9,1,"I",95734.18
2209,6,31,7.9,1,"I",163544.3
2209,7,31,7.9,1,"I",83202.53
2209,8,30,7.9,1,"I",85669.62
2209,9,31,7.9,1,"I",117063.3
2209,10,30,7.9,1,"I",164240.5
2209,11,31,7.9,1,"I",66784.81
2209,12,31,7.9,1,"I",124582.3
2209,13,29,7.9,1,"I",93974.68
2209,14,31,7.9,1,"I",50949.37
2209,15,30,7.9,1,"I",116810.1
2209,16,31,7.9,1,"I",63594.94
2210,1,28,7.9,1,"I",126746.8
2210,4,31,7.9,1,"I",33696.2
2210,5,30,7.9,1,"I",214582.3
2210,6,31,7.9,1,"I",162784.8
2210,7,31,7.9,1,"I",21000
2210,8,30,7.9,1,"I",191645.6
2210,9,31,7.9,1,"I",176341.8
2210,10,30,7.9,1,"I",180670.9
2210,11,31,7.9,1,"I",544.3038
2210,13,29,7.9,1,"I",114367.1
2210,14,31,7.9,1,"I",173873.4
2210,15,30,7.9,1,"I",83493.67
2210,16,31,7.9,1,"I",180632.9
2211,1,28,7.49,1,"I",144980
2211,2,31,7.49,1,"I",21174.9
2211,3,30,7.49,1,"I",61588.79
2211,5,30,7.49,1,"I",100373.8
2211,6,31,7.49,1,"I",104445.9
2211,7,31,7.49,1,"I",65247
2211,8,30,9.97,1,"I",48726.18
2211,9,31,7.49,1,"I",74445.93
2211,10,30,7.49,1,"I",113711.6
2211,11,31,9.97,1,"I",48696.09
2211,12,31,7.49,1,"I",112136.2
2211,13,29,9.97,1,"I",125366.1
2211,14,31,7.49,1,"I",96835.78
2211,15,30,7.49,1,"I",71535.38
2211,16,31,7.49,1,"I",121855.8
2212,1,28,4.92,5,"A",33231.71
2212,2,31,4.92,5,"A",570020.3
2212,3,30,4.92,5,"A",220935
2212,4,31,4.92,5,"A",1021443
2212,5,30,4.92,5,"A",440548.8
2212,6,31,4.92,5,"A",262398.4
2212,7,31,4.92,5,"A",780284.6
2212,8,30,4.92,5,"A",925101.6
2212,9,31,4.92,5,"A",415243.9
2212,10,30,4.92,5,"A",635569.1
2212,11,31,4.92,5,"A",769613.8
2212,12,31,4.92,5,"A",629166.7
2212,13,29,4.92,5,"A",294207.3
2212,14,31,4.92,5,"A",987093.5
2212,15,30,4.92,5,"A",694105.7
2213,1,28,4.95,5,"A",302020.2
2213,2,31,4.95,5,"A",365757.6
2213,3,30,4.95,5,"A",407373.8
2213,4,31,4.95,5,"A",143535.4
2213,5,30,4.95,5,"A",372727.3
2213,6,31,4.95,5,"A",334444.5
2213,7,31,4.95,5,"A",246464.7
2213,8,30,4.95,5,"A",564343.4
2213,9,31,4.95,5,"A",568686.9
2213,10,30,4.95,5,"A",450303.1
2213,11,31,4.95,5,"A",422121.2
2213,12,31,4.95,5,"A",278787.9
2213,13,29,4.95,5,"A",580404.1
2213,14,31,4.95,5,"A",392424.3
2213,15,30,4.95,5,"A",440000
2213,16,31,4.95,5,"A",353131.3
2214,1,28,7.49,5,"A",223431.3
2214,2,31,7.49,5,"A",277903.9
2214,3,30,7.49,5,"A",331174.9
2214,4,31,7.49,5,"A",45527.37
2214,5,30,7.49,5,"A",155941.3
2214,6,31,7.49,5,"A",265086.8
2214,7,31,7.49,5,"A",141722.3
2214,8,30,7.49,5,"A",484779.7
2214,9,31,7.49,5,"A",357076.1
2214,10,30,7.49,5,"A",407676.9
2214,11,31,7.49,5,"A",250867.8
2214,12,31,7.49,5,"A",227837.1
2214,13,29,7.49,5,"A",309612.8
2214,14,31,7.49,5,"A",376568.8
2214,15,30,7.49,5,"A",343458
2214,16,31,7.49,5,"A",252069.4
2215,1,28,4.99,5,"A",321643.3
2215,2,31,4.99,5,"A",820941.9
2215,3,30,4.99,5,"A",416232.5
2215,5,30,4.99,5,"A",403306.6
2215,6,31,4.99,5,"A",123046.1
2215,7,31,4.99,5,"A",525350.8
2215,8,30,4.99,5,"A",603707.4
2215,9,31,4.99,5,"A",828957.9
2215,10,30,4.99,5,"A",686372.8
2215,11,31,4.99,5,"A",457915.8
2215,12,31,4.99,5,"A",215030.1
2215,13,29,4.99,5,"A",629859.8
2215,14,31,4.99,5,"A",435070.2
2215,15,30,4.99,5,"A",520040.1
2215,16,31,4.99,5,"A",520040.1
2216,1,28,4.92,10,"A",487601.6
2216,2,31,4.92,10,"A",595934.9
2216,3,30,4.92,10,"A",340040.7
2216,4,31,4.9,10,"A",414489.8
2216,5,30,4.92,10,"A",567073.2
2216,6,31,4.92,10,"A",69918.7
2216,7,31,4.92,10,"A",114634.1
2216,8,30,4.9,10,"A",327959.2
2216,10,30,4.92,10,"A",262804.9
2216,11,31,4.9,10,"A",717551
2216,12,31,4.92,10,"A",503658.5
2217,1,28,4.95,10,"A",624040.4
2217,2,31,4.95,10,"A",398181.8
2217,3,30,4.95,10,"A",600808.1
2217,4,31,4.95,10,"A",931919.3
2217,5,30,4.95,10,"A",542222.3
2217,6,31,4.95,10,"A",55757.58
2217,7,31,4.95,10,"A",180606.1
2217,9,31,4.95,10,"A",96565.66
2217,10,30,4.95,10,"A",460606.1
2217,11,31,4.95,10,"A",657777.8
2217,12,31,4.95,10,"A",244040.4
2217,13,29,4.95,10,"A",1102424
2217,14,31,4.95,10,"A",132121.2
2217,15,30,4.95,10,"A",295959.6
2217,16,31,4.95,10,"A",656767.7
2218,1,28,4.74,5,"C",104746.8
2218,2,31,4.74,5,"C",420569.6
2218,3,30,4.74,5,"C",368038
2218,4,31,4.74,5,"C",582067.6
2218,5,30,4.74,5,"C",643354.4
2218,6,31,4.74,5,"C",950316.5
2218,8,30,4.74,5,"C",382911.4
2218,9,31,4.74,5,"C",502742.6
2218,10,30,4.74,5,"C",734388.3
2218,11,31,4.74,5,"C",217510.6
2218,12,31,4.74,5,"C",651265.9
2218,13,29,4.74,5,"C",479535.9
2218,14,31,4.74,5,"C",877215.3
2218,15,30,4.74,5,"C",320886.1
2218,16,31,4.74,5,"C",567088.6
2219,1,28,4.96,5,"A",191733.9
2219,2,31,4.96,5,"A",303326.6
2220,1,28,4.99,5,"I",268036.1
2220,2,31,4.99,5,"I",429659.3
2220,3,30,4.99,5,"I",615030.1
2220,4,31,4.99,5,"I",221142.3
2220,5,30,4.99,5,"I",439078.2
2220,6,31,4.99,5,"I",215931.9
2220,7,31,4.99,5,"I",425050.1
2220,8,30,4.99,5,"I",244789.6
2220,9,31,4.99,5,"I",250701.4
2220,10,30,4.99,5,"I",196392.8
2220,11,31,4.99,5,"I",58817.64
2220,12,31,4.99,5,"I",224148.3
2220,13,29,4.99,5,"I",458617.3
2220,14,31,4.99,5,"I",359218.5
2220,15,30,4.99,5,"I",183767.5
2220,16,31,4.99,5,"I",372044.1
2221,1,28,4.99,5,"A",358116.3
2221,2,31,4.99,5,"A",627054.1
2221,3,30,4.99,5,"A",181162.3
2221,4,31,4.99,5,"A",279659.3
2221,5,30,4.99,5,"A",388276.6
2221,6,31,4.99,5,"A",759018.1
2221,7,31,4.99,5,"A",459519.1
2221,8,30,4.99,5,"A",670541.1
2221,9,31,4.99,5,"A",537475
2221,10,30,4.99,5,"A",537875.8
2221,11,31,4.99,5,"A",535571.2
2221,12,31,4.99,5,"A",512925.9
2221,13,29,4.99,5,"A",603507.1
2221,14,31,4.99,5,"A",479659.3
2221,15,30,4.99,5,"A",333567.2
2221,16,31,4.99,5,"A",25551.1
2222,2,31,4.95,5,"A",714242.4
2222,3,30,4.95,5,"A",285050.5
2222,4,31,4.95,5,"A",197070.7
2222,5,30,4.95,5,"A",888585.9
2222,6,31,4.95,5,"A",209697
2222,7,31,4.95,5,"A",675959.6
2222,8,30,4.95,5,"A",708989.9
2222,9,31,4.95,5,"A",655353.6
2222,10,30,4.95,5,"A",460303.1
2222,11,31,4.95,5,"A",841111.1
2222,12,31,4.95,5,"A",515858.6
2222,13,29,4.95,5,"A",944646.5
2222,14,31,4.95,5,"A",1037475
2222,16,31,4.95,5,"A",838080.8
2223,1,28,4.99,5,"A",602705.4
2223,2,31,4.99,5,"A",442184.4
2223,3,30,4.99,5,"A",341683.4
2223,4,31,4.99,5,"A",403907.8
2223,5,30,4.99,5,"A",395992
2223,6,31,4.99,5,"A",608817.7
2223,7,31,4.99,5,"A",296593.2
2223,8,30,4.99,5,"A",355110.3
2223,9,31,4.99,5,"A",150200.4
2223,11,31,4.99,5,"A",256713.4
2223,12,31,4.99,5,"A",552404.8
2223,13,29,4.99,5,"A",69639.28
2223,14,31,4.99,5,"A",368036.1
2223,15,30,4.99,5,"A",589479
2223,16,31,4.99,5,"A",719939.9
2224,1,28,4.99,5,"A",368436.9
2224,2,31,4.99,5,"A",187675.4
2224,3,30,4.99,5,"A",486172.4
2224,4,31,4.99,5,"A",404308.6
2224,5,30,4.99,5,"A",483867.8
2224,6,31,4.99,5,"A",427555.1
2224,7,31,4.99,5,"A",502505
2224,8,30,4.99,5,"A",520741.5
2224,9,31,4.99,5,"A",415831.7
2224,10,30,4.99,5,"A",243386.8
2224,11,31,4.99,5,"A",67434.88
2224,12,31,4.99,5,"A",681462.9
2224,13,29,4.99,5,"A",575350.8
2224,14,31,4.99,5,"A",763426.9
2224,15,30,4.99,5,"A",297294.6
2224,16,31,4.99,5,"A",449899.8
2225,1,28,4.95,5,"A",340101
2225,2,31,4.95,5,"A",510000
2225,3,30,4.95,5,"A",336666.7
2225,4,31,4.95,5,"A",412323.3
2225,6,31,4.95,5,"A",802727.3
2225,7,31,4.95,5,"A",515757.6
2225,8,30,4.95,5,"A",507070.7
2225,9,31,4.95,5,"A",423838.4
2225,10,30,4.95,5,"A",161717.2
2225,11,31,4.95,5,"A",280909.1
2225,13,29,4.95,5,"A",316767.7
2225,14,31,4.95,5,"A",580909.1
2225,15,30,4.95,5,"A",617373.8
2225,16,31,4.95,5,"A",551818.2
2226,1,28,4.95,5,"H",210909.1
2226,3,30,4.95,5,"H",427373.8
2226,4,31,4.95,5,"H",328585.9
2226,5,30,4.95,5,"H",340404.1
2226,6,31,4.95,5,"H",424747.5
2226,9,31,4.95,5,"H",540303.1
2226,10,30,4.95,5,"H",54949.5
2226,11,31,4.95,5,"H",252929.3
2226,12,31,4.95,5,"H",464343.4
2226,13,29,4.95,5,"H",643737.4
2226,14,31,4.95,5,"H",385959.6
2226,15,30,4.95,5,"H",231616.2
2226,16,31,4.95,5,"H",608888.9
2227,1,28,4.95,5,"H",617676.8
2227,2,31,4.95,5,"H",463232.3
2227,3,30,4.95,5,"H",563434.4
2227,4,31,4.95,5,"H",18383.84
2227,5,30,4.95,5,"H",619090.9
2227,6,31,4.95,5,"H",549292.9
2227,7,31,4.95,5,"H",86969.7
2227,10,30,4.95,5,"H",565959.6
2227,11,31,4.95,5,"H",27979.8
2227,13,29,4.95,5,"H",109596
2227,14,31,4.95,5,"H",128282.8
2227,15,30,4.95,5,"H",264040.4
2227,16,31,4.95,5,"H",92424.24
2228,1,28,4.99,5,"C",138677.4
2228,2,31,4.99,5,"C",226352.7
2228,3,30,4.99,5,"C",321242.5
2228,4,31,4.99,5,"C",290781.6
2228,6,31,4.99,5,"C",370741.5
2228,7,31,4.99,5,"C",75751.51
2228,9,31,4.99,5,"C",217434.9
2228,10,30,4.99,5,"C",407515.1
2228,11,31,4.99,5,"C",14729.46
2228,12,31,4.99,5,"C",307414.8
2228,13,29,4.99,5,"C",197495
2228,14,31,4.99,5,"C",439779.6
2228,15,30,4.99,5,"C",297595.2
2228,16,31,4.99,5,"C",58917.84
2229,1,28,4.99,5,"H",335571.2
2229,2,31,4.99,5,"H",248998
2229,3,30,4.99,5,"H",310320.7
2229,4,31,4.99,5,"H",413126.3
2229,5,30,4.99,5,"H",206813.6
2229,6,31,4.99,5,"H",249499
2229,7,31,4.99,5,"H",261923.9
2229,8,30,4.99,5,"H",80761.52
2229,9,31,4.99,5,"H",18036.07
2229,10,30,4.99,5,"H",281963.9
2229,11,31,4.99,5,"H",227154.3
2229,12,31,4.99,5,"H",500701.4
2229,13,29,4.99,5,"H",100901.8
2229,14,31,4.99,5,"H",570641.3
2229,16,31,4.99,5,"H",331763.5
2230,1,28,4.99,5,"H",153306.6
2230,2,31,4.99,5,"H",95390.79
2230,3,30,4.99,5,"H",88877.76
2230,4,31,4.99,5,"H",311623.3
2230,5,30,4.99,5,"H",370841.7
2230,6,31,4.99,5,"H",341282.6
2230,7,31,4.99,5,"H",219238.5
2230,8,30,4.99,5,"H",288076.2
2230,9,31,4.99,5,"H",325851.7
2230,10,30,4.99,5,"H",488677.4
2230,11,31,4.99,5,"H",85871.75
2230,12,31,4.99,5,"H",297595.2
2230,13,29,4.99,5,"H",117034.1
2230,15,30,4.99,5,"H",715931.9
2230,16,31,4.99,5,"H",207715.4
2231,1,28,4.93,5,"H",241582.2
2231,3,30,4.93,5,"H",1071095
2231,4,31,4.93,5,"H",381237.3
2231,5,30,4.93,5,"H",375659.3
2231,6,31,4.93,5,"H",510750.5
2231,7,31,4.93,5,"H",103042.6
2231,8,30,4.93,5,"H",342596.4
2231,9,31,4.93,5,"H",300912.8
2231,10,30,4.93,5,"H",44523.33
2231,11,31,4.93,5,"H",648478.8
2231,12,31,4.93,5,"H",645537.6
2231,13,29,4.93,5,"H",12068.97
2231,14,31,4.93,5,"H",250710
2231,15,30,4.93,5,"H",807099.4
