"","listing_id","id_revs","date","reviewer_id","reviewer_name","comments"
"4013",649948919210563328,892196422900268672,"2023-05-15",147852163,"Rita","Holly was very nice and really responsive.  The inside of the studio is a cute, ground floor unit.  It was very clean and organized.  It looks exactly as it is pictured.  There is offstreet parking as well.  This studio is located in a working class neighborhood in the Bayview area.   Having a car would definitely be helpful, I would definitely rent an airbnb from Holly again !"
"4014",51790636,1021870876991802880,"2023-11-10",179865143,"Jason","Erica was super helpful and extremely to respond to any of my questions!  Room was great and exactly as described.  Thank you Dorel!"
"4015",19331975,972638517826279168,"2023-09-03",24216014,"Catherine","We loved this place really well equipped lots of room for the two of us, nice bed and fluffy towels. Its just a bit of a walk back up the hill from the station , or you could get an uber I guess. Nice and close to town and the air port would definitely recommend."
"4016",53461380,995750667129319936,"2023-10-05",500148876,"Jun","Good location,  pretty clean room and comfortable bed.  Three shared Bathrooms were  clean."
"4017",13190103,1014603114721560320,"2023-10-31",487735141,"Henry","It almost like the pictures. As there was no microwave but David who checked us in made sure we got one and a fridge.  Room is small but comfortable and in a great location. We felt very safe in the area. You can pull your vehicle up right to your door. The room was very clean with a nice large bathroom. I thought it was a little pricey for a hotel room but i would definitely stay there again."
"4018",51409857,971846260907256320,"2023-09-02",114956425,"Chiara","A very nice place and super kind host ❤️"
"4019",590450367241332608,987827447693066240,"2023-09-24",436518372,"Zachary","This was place was amazing!"
"4020",37604044,953067072964107520,"2023-08-07",522706018,"Damon","Was a great spot to take in the city from."
"4021",688733094886942080,892163703989011072,"2023-05-15",24024770,"Marieke","Mohit and his wife are wonderful hosts. We felt very comfortable and they gave us amazing recommendations for things to do around in the city, neighbourhood and California more general. Really useful and so kind. Thanks for having us and who knows until next time!"
"4022",655162292495026816,799356146052210944,"2023-01-07",407685722,"Marty","I didn't really have a lot of conact with Tatiana but the site was nice and the view was amazing! all in all I'd stay here again for a short staycation."
"4023",14043110,937063481893734528,"2023-07-16",355087413,"Ian","The room is spacious and beds comfy. The Neighbourhood is a little dangerous if you don’t keep your head about you. But I liked it enough."
"4024",7923146,849345576003963008,"2023-03-17",500800931,"Marisa","My family of four felt incredibly lucky to have found this exceptionally located, exceptionally priced apartment. Virginia has thought of all the things one might need when away from home — even a curling iron! The location gave us a nice feel for what life in a nice SF neighborhood is like. The view? Better than the photos depict. Virginia made checking in convenient for us, and was an excellent communicator. We hope to stay in her beautiful apartment on our next visit to SF."
"4025",21191232,821844432124904320,"2023-02-07",451794909,"Lucia","I had a great stay in San Francisco. The room looked just like the photos and everything was very clean."
"4026",654350635275757824,896433428512740352,"2023-05-21",389688825,"Mayumi","Great location with convenient on street parking. The proximity to golden gate park and the beach was really nice. Thanks for a great weekend in SF!"
"4027",28121012,957364645065090816,"2023-08-13",138455406,"Gus","Great place! We loved staying so close to the lively neighborhoods on Dolores, Valencia, and Mission, all walkable. Spyglass Coffee was a hit, as was Marigold Cafe, and for Sunday morning we all went up to Toast on Church St. For our group of five it was handy to have the extra single bedroom, and the second half-bath is a perfect addition. Thanks, too, for the spotless cleaning and easy communication. Parking was not as difficult as we thought it would be, as we were able to find a place within a block at all times, but if staying multiple weekdays one might have to do a bit more moving the car around (but most locals seem to ignore parking restrictions so maybe it isn’t an issue). Thank you, Krissy and Charles!"
"4028",48233813,886321278864172160,"2023-05-07",93510370,"Caitlin","My girls and I stayed here for my bachelorette weekend and we had a blast! The place was adorable and well decorated, we slept 5 comfortably! The location was convenient, but parking was pricey and kind of a headache. We drove down from Sonoma County and paid anywhere from $30 to $50 per car which is expected for SF, but the hassle was trying to find a spot nearby while cooperating with the restrictions on how long we could stay parked in one spot. If you can make it work, definitely leave the car at home and utilize Uber or Lyft instead!"
"4029",41979414,907322621751650432,"2023-06-05",510701632,"Zach","Carol's home was cozy, clean, and comfortable in a fantastic area. Great restaurants, easy access to golden gate park, and a place to look forward coming back after a long day exploring. Greeted us warmly, great local recommendation, always friendly and kind, and great communication. Next time in SF will be sure to check if this place is available. Many thanks Carol."
"4030",72444,921144905642358272,"2023-06-24",126813685,"David","Enjoyed my stay! Would definitely come back."
"4031",47991917,817510219260942208,"2023-02-01",489261886,"Lloyd","Location in Lower Haight is really great - central to everything. Apartment and room are renovated. The room is in an apartment of 4 bedrooms total with a kitchen (no living room). Really liked how it had everything I needed, including kitchenware. I had a great stay overall."
"4032",12930338,967545869088348416,"2023-08-27",50132763,"Eric","Exactly as described, very cost effective"
"4033",755443438664478720,880549038557510272,"2023-04-29",244529651,"Vanessa","Taliah’s listing was great for our short trip! The suite was clean and exactly what was pictured/expected. It is possible to hear the family moving around upstairs (and cheering on the Warriors, woo!) so if you’re a very light sleeper that may be something to consider but it didn’t interfere with us. Taliah was very responsive and communicative about times that she would be unavailable."
"4034",30042211,869618085254263040,"2023-04-14",14080446,"Joseph","Great location, comfortable apartment, and very good communication."
"4035",54106100,836404837640742144,"2023-02-27",52880823,"John","Overall the place worked well. Area was nice. Everything in SF is at least 20+ minutes away so wasn’t surprised by all the driving. There wasn’t an overwhelming amount of things around the unit but some gems and once again, plenty within 20. Unit was clean and did have everything one would need to make due. No sitting area or table to comfortably play a game or eat, with your partner but was still able to enjoy our stay. I’d recommend as well as stay here, if in town again."
"4036",35642179,924785026157384832,"2023-06-29",10682397,"Rafael","The place is OK and worth considering the price and the possibility to go walking from/to Moscone Center. No luxury. Simple and clean! I liked."
"4037",41560862,1006657618388971008,"2023-10-20",159393372,"Alp","Michael and Tom were both great! The apartment was also wonderful—just like the pictures."
"4038",13815533,920448750722882432,"2023-06-23",207014401,"Amber","I can't say enough good things about Doug and Trish's place! I'm so thankful for them for listing it on air bnb because I couldn't imagine having stayed anywhere else. It was me and my boyfriends first time in San Francisco and Trish made the experience so easy by her wonderful recommendations, quick respones, and just wonderful hospitality! We loved every second of being there. It was the most perfect place for 2 people; easy check in, a small patio, perfect kitchen, beautiful bathroom, and the coziest living room and bedroom. My boyfriend was blown away upon walking in and we both fell in love with it instantly. The price point was so beyond worth it. The location was amazing, we were so close to everything we wanted to do, as well as being able to walk to the beach at night to see the sunset. Also have to say not only do I highly recommend staying a Doug and Trish's place, but also highly recommend checking out their restaurant! I swear they have the BEST fish tacos I've ever had!!"
